name,category,brand,description,image_url,base_price,discounted_price,unit,is_loose,min_quantity,max_quantity,rating,rating_count,is_active
"Continental Coffee Xtra - 50 Gm (pouch)","Beverages","Continental Coffee","Continental Coffee product. Continental Coffee Xtra. Quality assured.","https://images.dealshare.in/1754018951209:E49316C060_1.png?tr=f-webp",180,90,"50 gm",false,1,100,4.5,0,true
"Elly Tic Tac Clip Medium Multicolour - Pack Of 10","Personal Care","Elly","Hair accessories.","https://images.dealshare.in/1750419476872:AB5E02A9B6_1.png?tr=f-webp",50,25,"10 pack",false,1,100,4.5,0,true
"Mukharochak Chaal Bhaja Namkeen - 200 Gm","Snacks","Mukharochak","Traditional Bengali chanachur. Sweet and sour flavor.","https://media.dealshare.in/img/offer/858647B702.webp",70,66,"200 gm",false,1,100,4.5,0,true
"Sampoorti Tej Patta - 50 Gm","Spices","Sampoorti","Premium staples and spices. Quality assured.","https://media.dealshare.in/img/offer/1736227888751:2CD0099778_1.webp",30,21,"50 gm",false,1,100,4.5,0,true
"Lays American Style Cream & Onion Chips - 67 Gm x 3","Snacks","Lays","Potato chips from Lay's (PepsiCo). Indian flavors.","https://media.dealshare.in/img/offer/1752810276329:9682B8F3C5_1.png?tr=f-webp",90,83,"3 x 67 gm",false,1,100,4.5,0,true
"Mirabelle Papaya Facial Sheet Mask - 25 Ml (Buy 1 Get 1 Free)","Personal Care","Mirabelle Papaya","Mirabelle Papaya product. Mirabelle Papaya Facial Sheet Mask. Quality assured.","https://media.dealshare.in/img/offer/1753952054803:904D9757B8_1.png?tr=f-webp",198,99,"2 x 25 ml",false,1,100,4.5,0,true
"W One Blush Deodorant For Women - 150 Ml","Personal Care","W One","W One product. W One Blush Deodorant For Women. Quality assured.","https://media.dealshare.in/img/offer/1751697186896:BCE60C26B3_1.png",199,79,"150 ml",false,1,100,4.5,0,true
"Swaccha Liquid Handwash (refill) - 675 Ml","Personal Care","Swaccha","Herbal soap with natural ingredients like neem, tulsi and turmeric.","https://media.dealshare.in/img/offer/1723778609528:D66E5A4352_1.webp",125,65,"675 ml",false,1,100,4.5,0,true
"Sampoorti Flax Seed - 100 Gm","Dry Fruits","Sampoorti","Sampoorti product. Sampoorti Flax Seed. Quality assured.","https://images.dealshare.in/1753346349265:1D718926E7_1.png?tr=f-webp",43,19,"100 gm",false,1,100,4.5,0,true
"Real Fruit Power Guava Juice - 1 Ltr","Soft Drinks","Real Fruit Power","Mixed fruit juice. Real fruit content.","https://media.dealshare.in/img/offer/FB56A607EA_1.webp",120,109,"1 ltr",false,1,100,4.5,0,true
"Swaccha Neem, Tulsi, Haldi Soap - 125 Gm x 8","Personal Care","Swaccha","Herbal soap with natural ingredients like neem, tulsi and turmeric.","https://media.dealshare.in/img/offer/1751282037225:0C52855649_1.png?tr=f-webp",400,189,"8 x 125 gm",false,1,100,4.5,0,true
"Chemko Lemon Detergent Powder - 1 Kg","Detergents","Chemko Lemon","Detergent powder from Unilever. Effective cleaning.","https://images.dealshare.in/1753932726457:9B352A80E2_1.png?tr=f-webp",75,40,"1 kg",false,1,100,4.5,0,true
"Dove Intense Repair Shampoo - 340 Ml","Personal Care","Dove Intense","Hair care from L'Oréal Paris. Formulated for strength and nourishment.","https://media.dealshare.in/img/offer/1751009432019:376D4F8BCB_1.png",490,318,"340 ml",false,1,100,4.5,0,true
"Niine Baby Diaper Pants (XL) Pack of 24","Personal Care","Niine","Extra absorbent baby diapers from Unicharm. Designed for comfortable fit and leak protection.","https://media.dealshare.in/img/offer/E3124595DA_1.webp",490,245,"24 units",false,1,100,4.5,0,true
"Himalaya Gentle Baby Soap - 75 Gm","Personal Care","Himalaya","Gentle baby powder with 100% herbal actives. Ayurvedic formula, mild and soothing for delicate skin. From Himalaya Wellness.","https://media.dealshare.in/img/offer/1738242855592:4CBEA044D8_1.webp",68,60,"75 gm",false,1,100,4.5,0,true
"Sampoorti Kaju Roasted - 100 Gm","Dry Fruits","Sampoorti","Sampoorti product. Sampoorti Kaju Roasted. Quality assured.","https://media.dealshare.in/img/offer/1738051305674:A545FDA733_1.webp",202,128,"100 gm",false,1,100,4.5,0,true
"Liril Lime & Tea Tree Oil Soap - 125 Gm ( Buy 3 Get 1 Free)","Personal Care","Liril Lime","Herbal soap with natural ingredients like neem, tulsi and turmeric.","https://media.dealshare.in/img/offer/1090CE19BD_1.webp",232,209,"500 gm",false,1,100,4.5,0,true
"Tide Plus Detergent Washing Powder Extra Power Jasmine & Rose -1 Kg","Detergents","Tide","Detergent powder from Unilever. Effective cleaning.","https://media.dealshare.in/img/offer/4F0C245086_1.webp",110,105,"1 kg",false,1,100,4.5,0,true
"Giilette Regular Foam - 50 Gm","Personal Care","Giilette Regular","Giilette Regular product. Giilette Regular Foam. Quality assured.","https://media.dealshare.in/img/offer/86162A72BC_1.webp",90,85,"50 gm",false,1,100,4.5,0,true
"Fruittella Orange Flavour Chewy Toffee Stick - 45 Gm","chocolates-candies","Fruittella","Chewing gum and mints from Wrigley (Mars Wrigley).","https://media.dealshare.in/img/offer/DCB4BD0572_1.webp",35,28,"45 gm",false,1,100,4.5,0,true
"Cinthol Lime Soap -100 Gm (Buy 4 Get 1 Free)","Personal Care","Cinthol Lime","Herbal soap with natural ingredients like neem, tulsi and turmeric.","https://media.dealshare.in/img/offer/1735037545113:F3F39A2360_1.webp",205,194,"500 gm",false,1,100,4.5,0,true
"VLCC Matte Look SPF 30 Sun Screen Gel Cream - 50 Gm","Personal Care","VLCC","Antiseptic cream for minor cuts and wounds. From Emami.","https://media.dealshare.in/img/offer/1739275190206:2E46B78414_1.png",249,165,"50 gm",false,1,100,4.5,0,true
"Sampoorti Green Moong Whole - 1 Kg","Staples","Sampoorti","Premium staples and spices. Quality assured.","https://media.dealshare.in/img/offer/1734768067226:080D45D038_1.webp",190,151,"1 kg",false,1,100,4.5,0,true
"Khao Piyo Soya Sauce - 200 Gm","Ketchup and Sauces","Khao Piyo","Khao Piyo product. Khao Piyo Soya Sauce. Quality assured.","https://media.dealshare.in/img/offer/1751347747706:8DFABBC1CA_1.png",55,27,"200 gm",false,1,100,4.5,0,true
"Buy Himalaya Neem Face Wash - 200 Ml & Free Dove Soap - 50 Gm","Personal Care","Buy Himalaya","Herbal soap with natural ingredients like neem, tulsi and turmeric.","https://media.dealshare.in/img/offer/1750308246724:Combo_kol18205.png?tr=f-webp",424,212,"Combo of 2",false,1,100,4.5,0,true
"Jk Poppy Seeds (khus Khus) - 100 Gm","Spices","Jk Poppy","Jk Poppy product. Jk Poppy Seeds (khus Khus). Quality assured.","https://images.dealshare.in/1750482209874:54292E635D_1.png?tr=f-webp",260,234,"100 gm",false,1,100,4.5,0,true
"Sampoorti Matar Dal - 500 Gm","Staples","Sampoorti","Premium staples and spices. Quality assured.","https://media.dealshare.in/img/offer/1734774925646:C637DBAD3D_1.webp",50,41,"500 gm",false,1,100,4.5,0,true
"Parle Melody Chocolaty - 175.95 Gm","chocolates-candies","Parle Melody","Parle Melody product. Parle Melody Chocolaty. Quality assured.","https://media.dealshare.in/img/offer/C9DDD0717C_1.webp",50,46,"175.95 gm",false,1,100,4.5,0,true
"Sunlight Detergent Powder - 500 Gm","Detergents","Sunlight","Detergent powder from Unilever. Effective cleaning.","https://media.dealshare.in/img/offer/1745397204648:375E0DFA1E_1.png",50,45,"500 gm",false,1,100,4.5,0,true
"Dove Daily Shine Shampoo - 650 Ml","Personal Care","Dove Daily","Hair care from L'Oréal Paris. Formulated for strength and nourishment.","https://media.dealshare.in/img/offer/1751011292223:FAF5237B35_1.png",1111,500,"650 ml",false,1,100,4.5,0,true
"Cremica Jeera Lite Biscuits Super Value Pack - 486 Gm","Bakery","Cremica","Biscuits and cookies from Cremica (Mrs. Bector's).","https://media.dealshare.in/img/offer/8FACD8D83D_1.webp",140,70,"486 gm",false,1,100,4.5,0,true
"Lyfglow Glycerin Soap - 125 Gm x 5","Personal Care","Lyfglow Glycerin","Herbal soap with natural ingredients like neem, tulsi and turmeric.","https://media.dealshare.in/img/offer/1751371849325:41D21B4942_1.png?tr=f-webp",600,175,"5 x 125 gm",false,1,100,4.5,0,true
"Himalaya Gentle Exfoliating Apricot Scrub - 100 Gm","Personal Care","Himalaya","Dermatologist-recommended gentle cleanser. Suitable for sensitive skin. From Galderma.","https://media.dealshare.in/img/offer/EE9D627876_1.webp",175,155,"100 gm",false,1,100,4.5,0,true
"Colgate Sensitive Care Ultra Soft Toothbrush - Pack Of 5","Personal Care","Colgate","Oral care from Colgate-Palmolive. Trusted for cavity protection and fresh breath.","https://media.dealshare.in/img/offer/429FE75EFF_1.webp",300,150,"5 pack",false,1,100,4.5,0,true
"Yogabar 20G Protein Bar Powerup (Choco Peanut Butter) - 70 Gm","chocolates-candies","Yogabar","Yogabar product. Yogabar 20G Protein Bar Powerup (Choco Peanut Butter). Quality assured.","https://images.dealshare.in/1753254308982:L241AF5DEF_1.png?tr=f-webp",140,95,"70 gm",false,1,100,4.5,0,true
"Jo Sandal & Turmeric Soap - 100 Gm (Pack Of 5)","Personal Care","Jo Sandal","Herbal soap with natural ingredients like neem, tulsi and turmeric.","https://media.dealshare.in/img/offer/009FC894CA_1.webp",130,117,"500 gm",false,1,100,4.5,0,true
"Maaza Mango Juice Tetra Pack - 125 Ml x 10","Soft Drinks","Maaza","Mango drink from Coca-Cola India. Made with Alphonso mango pulp.","https://media.dealshare.in/img/offer/1751896908360:3B631A0740_1.png?tr=f-webp",100,95,"10 x 125 ml",false,1,100,4.5,0,true
"Henko Matic Lintelligent Front Load Powder - 2 Kg","Detergents","Henko Matic","Henko Matic product. Henko Matic Lintelligent Front Load Powder. Quality assured.","https://media.dealshare.in/img/offer/6AC5A046DB_1.webp",595,349,"2 kg",false,1,100,4.5,0,true
"Sampoorti Javetri - 25 Gm","Spices","Sampoorti","Premium staples and spices. Quality assured.","https://media.dealshare.in/img/offer/1736165654245:FCF157D878_1.webp",130,115,"25 gm",false,1,100,4.5,0,true
"Priyagold Krack N Cheers Cnc Biscuits - 350 Gm","Bakery","Priyagold Krack","Premium biscuits from Unibic.","https://media.dealshare.in/img/offer/1738906531832:0A10AA7F2D_1.png",110,55,"350 gm",false,1,100,4.5,0,true
"Funfoods Veg Mayo Tandoori Masala - 100 Gm","Ketchup and Sauces","Funfoods Veg","Funfoods Veg product. Funfoods Veg Mayo Tandoori Masala. Quality assured.","https://images.dealshare.in/offerImage/1710316711Deal60713.webp",49,44,"100 gm",false,1,100,4.5,0,true
"Zandu Dantveer Toothpaste - 300 Gm","Personal Care","Zandu Dantveer","Oral care from Colgate-Palmolive. Trusted for cavity protection and fresh breath.","https://media.dealshare.in/img/offer/B9DBC7806F_1.webp",212,105,"300 gm",false,1,100,4.5,0,true
"Sampoorti Kismis Premuim - 100 Gm","Dry Fruits","Sampoorti","Sampoorti product. Sampoorti Kismis Premuim. Quality assured.","https://media.dealshare.in/img/offer/1739849049150:7CEFFCB916_1.png",80,59,"100 gm",false,1,100,4.5,0,true
"Sobisco Desire Kaju Biscuits Rich In Cashew Good In Taste - 200 Gm","Bakery","Sobisco Desire","Premium biscuits from Unibic.","https://media.dealshare.in/img/offer/8BC5A12AB9_1.webp",30,20,"200 gm",false,1,100,4.5,0,true
"Kellogg's Chocos - 250 Gm","breakfast-cereals","Kellogg's Chocos","Kellogg's Chocos product. Kellogg's Chocos. Quality assured.","https://media.dealshare.in/img/offer/7F41488A37_1.webp",153,145,"250 gm",false,1,100,4.5,0,true
"Wrigley's Orbit Mix Fruit Flavour (chewing Gum) - 19.8 Gm","chocolates-candies","Wrigley's","Chewing gum and mints from Wrigley (Mars Wrigley).","https://media.dealshare.in/img/offer/8AA8E584DC_1.webp",50,45,"19.8 gm",false,1,100,4.5,0,true
"Colgate Vedshakti Toothpaste - 400 Gm","Personal Care","Colgate","Oral care from Colgate-Palmolive. Trusted for cavity protection and fresh breath.","https://media.dealshare.in/img/offer/1751010093018:753A774FEC_1.png",394,197,"400 gm",false,1,100,4.5,0,true
"Sampoorti Dalchini/Cinnamon Stick - 50 Gm","Spices","Sampoorti","Premium staples and spices. Quality assured.","https://media.dealshare.in/img/offer/1735388234493:F6D3F25944_1.webp",70,28,"50 gm",false,1,100,4.5,0,true
"VLCC Serum Face wash Vitamin C & Charcoal - 150 Ml + Hydra Nourish HA & Aloe - 150 Ml","Personal Care","VLCC","Lightweight serum enriched with Kakadu Plum (100x more Vitamin C than oranges). Reduces dullness, fights aging and pollution damage. Dermatologically tested.","https://media.dealshare.in/img/offer/3AB9438C6C_1.webp",249,210,"300 ml",false,1,100,4.5,0,true
"Alpenliebe Gold Caramel Candy Stick - 36 Gm","chocolates-candies","Alpenliebe Gold","Flavored candy.","https://media.dealshare.in/img/offer/8C8C48EDAE_1.webp",20,20,"36 gm",false,1,100,4.5,0,true
"Emami Healthy & Tasty Kachchi Ghani Mustard Oil (pouch) Strong - 825 Gm","Oils","Emami","Refined cooking oil. From Emami.","https://media.dealshare.in/img/offer/1745397204325:7D3277E2B3_1.png",180,166,"825 gm",false,1,100,4.5,0,true
"Sampoorti Urad Whole Black - 500 Gm","Staples","Sampoorti","Premium staples and spices. Quality assured.","https://media.dealshare.in/img/offer/1734845912480:2FCCA36B4A_1.webp",115,83,"500 gm",false,1,100,4.5,0,true
"Zodiac Pocket Comb 3 Pieces - 1 Unit","Personal Care","Zodiac","Hair comb from Zodiac. Unisex design.","https://media.dealshare.in/img/offer/D1935B898C_1.webp",40,22,"1 unit",false,1,100,4.5,0,true
"Funfoods Pizza Topping - 100 Gm","Ketchup and Sauces","Funfoods Pizza","Funfoods Pizza product. Funfoods Pizza Topping. Quality assured.","https://media.dealshare.in/img/offer/83329C83C7_1.webp",45,42,"100 gm",false,1,100,4.5,0,true
"Sunfeast Dark Fantasy Choco Cream Biscuit - 237 Gm","Bakery","Sunfeast Dark","Premium biscuits from Unibic.","https://media.dealshare.in/img/offer/1739275190217:5CDEE00BDA_1.png",100,55,"237 gm",false,1,100,4.5,0,true
"Sampoorti Jeera Whole - 200 Gm","Spices","Sampoorti","Premium staples and spices. Quality assured.","https://media.dealshare.in/img/offer/1734850763008:1192D89E3F_1.webp",160,83,"200 gm",false,1,100,4.5,0,true
"Swazz Premium Detergent Powder - 3 Kg & Get Free Chemko Dishwash Gel (lemon) - 2 Ltr","Detergents","Swazz Premium","Detergent powder from Unilever. Effective cleaning.","https://media.dealshare.in/img/offer/1747489183345:Combo_kol18165.png?tr=f-webp",735,235,"Combo of 2",false,1,100,4.5,0,true
"Funfoods Veg Mayonnaise De'Lite - 750 Gm","Ketchup and Sauces","Funfoods Veg","Funfoods Veg product. Funfoods Veg Mayonnaise De'Lite. Quality assured.","https://media.dealshare.in/img/offer/50D31B3D65_1.png",189,165,"750 gm",false,1,100,4.5,0,true
"Spinz Enchante Perfumed Deo - 200 Ml","Personal Care","Spinz Enchante","Long-lasting fragrance with premium notes. Indian fragrance brand.","https://media.dealshare.in/img/offer/9EE7432A39_1.png",280,249,"200 ml",false,1,100,4.5,0,true
"Sunsilk Thick & Long Shampoo - 350 Ml","Personal Care","Sunsilk","Hair care from L'Oréal Paris. Formulated for strength and nourishment.","https://media.dealshare.in/img/offer/B2EBD8B334_1.webp",345,327,"350 ml",false,1,100,4.5,0,true
"Surf Excel Matic Front Load Detergent Powder - 6 Kg","Detergents","Surf Excel","Detergent powder from Unilever. Effective cleaning.","https://media.dealshare.in/img/offer/1751011291123:92A5186976_1.png",1475,1136,"6 kg",false,1,100,4.5,0,true
"Sampoorti Coriander/Dhania Whole - 200 Gm","Spices","Sampoorti","Premium staples and spices. Quality assured.","https://media.dealshare.in/img/offer/1735388234453:0EFE0C1454_1.webp",70,62,"200 gm",false,1,100,4.5,0,true
"Max Protein Daily Choco Almond - 50 Gm","chocolates-candies","Max Protein","Max Protein product. Max Protein Daily Choco Almond. Quality assured.","https://media.dealshare.in/img/offer/1751873205688:C1C9E34321_1.png",80,73,"50 gm",false,1,100,4.5,0,true
"Amul Choco Minis Chocolate Box - 250 Gm","chocolates-candies","Amul Choco","Amul Choco product. Amul Choco Minis Chocolate Box. Quality assured.","https://media.dealshare.in/img/offer/A05B7BF518_1.webp",140,133,"250 gm",false,1,100,4.5,0,true
"Sugar Pop Nail Lacquer 41 - Soft Orchid - 10 Ml","Personal Care","Sugar Pop","Makeup and beauty products from Sugar Cosmetics. Trendy, long-lasting formulas.","https://media.dealshare.in/img/offer/C1A3406FF4_1.png",129,99,"10 ml",false,1,100,4.5,0,true
"Patanjali Dantkanti Toothpaste - 200 Gm + 200 Gm +100 Gm","Personal Care","Patanjali Dantkanti","Oral care from Colgate-Palmolive. Trusted for cavity protection and fresh breath.","https://media.dealshare.in/img/offer/F0C7E7BCD2_1.png",245,242,"500 gm",false,1,100,4.5,0,true
"Fortune Kachi Ghani Mustard Oil - 5 Ltr","Oils","Fortune Kachi","Refined cooking oil. From Emami.","https://media.dealshare.in/img/offer/1751011292405:FB532D627B_1.png",1025,949,"5 ltr",false,1,100,4.5,0,true
"Sampoorti Monosodium Glutamate - 50 Gm","Spices","Sampoorti","Premium staples and spices. Quality assured.","https://media.dealshare.in/img/offer/13C9783C96_1.png",40,19,"50 gm",false,1,100,4.5,0,true
"Joy Hair Fruits Hair Fall Defense Conditioning Shampoo - 340 Ml (Buy 1 Get 1 Free)","Personal Care","Joy","Hair care from L'Oréal Paris. Formulated for strength and nourishment.","https://media.dealshare.in/img/offer/1751446751167:B693E097E3_1.png?tr=f-webp",460,230,"2 x 340 ml",false,1,100,4.5,0,true
"Khao Piyo Green Chilli Sauce - 200 Gm (Buy 1 Get 1 Free)","Ketchup and Sauces","Khao Piyo","Khao Piyo product. Khao Piyo Green Chilli Sauce. Quality assured.","https://media.dealshare.in/img/offer/1751435041666:7634FDB59C_1.png?tr=f-webp",110,55,"2 x 200 gm",false,1,100,4.5,0,true
"Nisha Avocado And Bramhi Oils Black Shampoo - 650 Ml","Personal Care","Nisha Avocado","Hair care from L'Oréal Paris. Formulated for strength and nourishment.","https://media.dealshare.in/img/offer/V43D1C0E11_1.png",499,199,"650 ml",false,1,100,4.5,0,true
"Colgate Total Advanced Health Toothpaste 140 Gm (Pack Of 2) - 280 Gm","Personal Care","Colgate","Oral care from Colgate-Palmolive. Trusted for cavity protection and fresh breath.","https://images.dealshare.in/offerImage/172386614894ED938374_1.webp",410,205,"280 gm",false,1,100,4.5,0,true
"Satyendra Sattoo - 500 Gm","Staples","Satyendra Sattoo","Satyendra Sattoo product. Satyendra Sattoo. Quality assured.","https://media.dealshare.in/img/offer/6BA440E66A_1.png",91,81,"500 gm",false,1,100,4.5,0,true
"Sampoorti Sugar (Premium White Crystal) - 500 Gm","salt-sugar","Sampoorti","Iodised salt. Essential for daily cooking.","https://images.dealshare.in/1753346350559:45C3F8D00C_1.png?tr=f-webp",40,35,"500 gm",false,1,100,4.5,0,true
"Swaccha - Icy Blue Soap - 125 Gm x 4","Personal Care","Swaccha","Herbal soap with natural ingredients like neem, tulsi and turmeric.","https://media.dealshare.in/img/offer/1752758802779:957BF4EBEF_1.png?tr=f-webp",220,99,"4 x 125 gm",false,1,100,4.5,0,true
"Lakme Peach Milk Moisture Spf 30 - 60 Ml","Personal Care","Lakme","Lightweight serum enriched with Kakadu Plum (100x more Vitamin C than oranges). Reduces dullness, fights aging and pollution damage. Dermatologically tested.","https://media.dealshare.in/img/offer/1746861939866:76FEBD3766_1.png",149,139,"60 ml",false,1,100,4.5,0,true
